entity_id,prompt,response,task,source,word_count
gemini_225,PENCIL,Use the graphite core as an emergency conductive bridge to repair a broken circuit on a low-voltage electronics board.,AUT,gemini,19
gemini_225,pen-paper-story,"She gripped the silver pen until her knuckles turned white. The blank paper seemed to mock her silence in the dim light. Suddenly, the first ink stroke bled into a haunting word. By dawn, a complete story lay breathing on the desk.",Story,gemini,42
gemini_225,BRICK,Use it as a thermal mass inside a small cooler to keep items warm instead of cold during winter transport.,AUT,gemini,20
gemini_225,KNIFE,"Use the flat, polished side of the blade as an emergency signaling mirror to catch sunlight and alert rescue teams.",AUT,gemini,20
gemini_225,key-door-lock,"The rusty key resisted the ancient, frozen mechanism. He turned it hard, hearing the lock finally click with a heavy thud. The door swung inward to reveal a room lost to dust and time. He stepped inside, leaving the world behind forever.",Story,gemini,42
gemini_225,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,Does the isotopic signature of the planet’s atmosphere suggest a formation history consistent with the chemical evolution of its specific host galaxy?,SCTT-ResearchQuestion,gemini,22
gemini_225,Develop as many design ideas as you can to increase the use of renewable energy sources.,Integrate transparent solar harvesting thin-films into all new high-rise window glass to turn entire city skylines into vertical power plants.,Design,gemini,20
gemini_225,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,"A modular, high-pressure CO2-powered inflatable ramp system that can be quickly deployed over any standard staircase for temporary access.",Design,gemini,19
gemini_225,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,"A dense, localized cloud of non-reflective interstellar dust is passing between Earth and the distant stars, obscuring them from view.",SCTT-Hypothesis,gemini,20
gemini_225,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,The warmer lake is situated above a shallow geothermal vent that continuously heats the water from the basin floor.,SCTT-Hypothesis,gemini,19
gemini_225,mirror-face-reflection,"He stared into the cracked mirror, barely recognizing the tired face staring back. The reflection blinked a second later than he did. Cold dread washed over him as the image began to smile independently. He realized then that he was no longer the one in control.",Story,gemini,46
gemini_226,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,"A localized, high-altitude plume of atmospheric particulates is drifting across the observer's field of vision, obscuring the light of distant stars sequentially.",SCTT-Hypothesis,gemini,22
gemini_226,BUCKET,Use it as a gravity-fed reservoir for a DIY drip irrigation system in a small garden.,AUT,gemini,16
gemini_226,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,"Deploy autonomous, overhead cable-car systems for individual commuters to bypass ground-level congestion entirely.",Design,gemini,13
gemini_226,PENCIL,Use the wooden casing as a temporary splint for a broken finger in an emergency.,AUT,gemini,15
gemini_226,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,Does your underlying software architecture utilize a reward-shaping algorithm that mimics the dopaminergic pathways found in the human limbic system?,SCTT-ResearchQuestion,gemini,20
gemini_226,mirror-face-reflection,"The silvered mirror hung crookedly on the peeling wallpaper. I stared at my face, tracing the lines that shouldn't be there yet. My reflection blinked, but I did not. Panic surged as the image in the glass began to smile on its own.",Story,gemini,43
gemini_226,Develop as many design ideas as you can to increase the use of renewable energy sources.,Mandate the installation of kinetic energy harvesters beneath high-traffic roadways to power street lighting via vehicle vibrations.,Design,gemini,17
gemini_226,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,One lake may be positioned over a localized geothermal hotspot or thin crustal area that conducts internal planetary heat to the water.,SCTT-Hypothesis,gemini,22
gemini_226,BRICK,Grind it into a fine powder to create a pigment-rich base for traditional masonry paint.,AUT,gemini,15
gemini_226,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Design a stair-climbing wheelchair attachment that utilizes a planetary wheel system to smoothly navigate standard steps.,Design,gemini,16
gemini_226,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,Does the planet’s magnetic field exhibit a polarity and strength sufficient to shield its surface from the unique cosmic ray flux of an extragalactic environment?,SCTT-ResearchQuestion,gemini,25
gemini_226,pen-paper-story,"A single pen rested on the stack of blank paper. He began to write a story about a world without color. The ink bled into the fibers like a spreading shadow. Soon, the white pages were filled with his dark imagination.",Story,gemini,41
gemini_226,bridge-river-cross,"The bridge groaned as the ice-choked river surged against its stone piers. To cross now was a dangerous gamble against nature itself. She moved quickly, her boots slipping on the frosted stones. Safe on the bank, she watched the structure finally succumb to the current.",Story,gemini,45
gemini_226,key-door-lock,The key was cold in her hand as she approached the heavy oak door. She felt the lock resist before finally giving way with a sharp metallic snap. The room inside was exactly as she had left it twenty years ago. She stepped through and closed the world away.,Story,gemini,49
gemini_226,KNIFE,Stick it vertically into the ground to serve as the gnomon for a makeshift sundial.,AUT,gemini,15
gemini_226,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,Create an e-ink wall-paint that displays context-aware task lists and schedules which update based on the user's proximity.,Design,gemini,18
gemini_227,KNIFE,Stick it vertically into the ground to serve as a makeshift sundial.,AUT,gemini,12
gemini_227,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,A massive cloud of non-reflective interstellar dust is slowly passing between the Earth and the distant star field.,SCTT-Hypothesis,gemini,18
gemini_227,bridge-river-cross,"The stone bridge spanned the churning river.
He needed to cross to reach the safety of the village.
The wood creaked under his cautious steps.
Finally, he reached the far bank and didn't look back.",Story,gemini,35
gemini_227,Develop as many design ideas as you can to increase the use of renewable energy sources.,Integrate transparent solar-cell technology into all urban window glass to turn buildings into vertical power plants.,Design,gemini,16
gemini_227,mirror-face-reflection,"He looked in the mirror to adjust his tie.
The face in the reflection did not follow his movements.
It simply watched him with a cold, unblinking stare.
He realized then that he was the one trapped.",Story,gemini,37
gemini_227,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,"Does the robot possess a mechanism for ""forgetting"" inefficient data pathways similar to biological synaptic pruning?",SCTT-ResearchQuestion,gemini,16
gemini_227,BUCKET,Use it as an acoustic amplifier for a smartphone by placing the device inside.,AUT,gemini,14
gemini_227,pen-paper-story,"She gripped the pen and stared at the empty paper.
A story began to take shape with every stroke of ink.
The words danced across the page like living things.
Soon, the entire room was filled with the scent of old parchment.",Story,gemini,42
gemini_227,key-door-lock,"He inserted the silver key into the heavy lock.
The door opened with a groan of ancient hinges.
Dust motes danced in the sudden shaft of light.
He finally stepped into the room he had seen in his dreams.",Story,gemini,39
gemini_227,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,"Incorporate hidden, retractable ramps within the stair structure that deploy only when a mobility device is detected.",Design,gemini,17
gemini_227,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,One lake may sit atop a localized geothermal vent that provides a secondary heat source from the Earth's crust.,SCTT-Hypothesis,gemini,19
gemini_227,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,"Deploy ""Contextual Haptic Wearables"" that vibrate when the user is near a physical location associated with an upcoming task.",Design,gemini,19
gemini_227,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,"Implement a city-wide network of autonomous, subterranean freight tunnels to relocate all commercial deliveries away from surface roads.",Design,gemini,18
gemini_227,PENCIL,Use the graphite to draw a conductive path for a simple DIY electrical circuit.,AUT,gemini,14
gemini_227,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,How does the planet's magnetic field interact with the unique cosmic radiation of its parent galaxy?,SCTT-ResearchQuestion,gemini,16
gemini_227,BRICK,"Hollow out the center to create a heavy, industrial-style succulent planter.",AUT,gemini,11
gemini_228,key-door-lock,Elias found a rusted key buried in the garden. He tried it in the heavy iron door of the cellar. The lock clicked with a satisfying snap. Dust motes danced as the hinges groaned open.,Story,gemini,35
gemini_228,Develop as many design ideas as you can to increase the use of renewable energy sources.,Mandate the installation of transparent solar harvesting films on all new commercial window glass.,Design,gemini,14
gemini_228,BUCKET,Turn it upside down to use as a portable drum for street performances.,AUT,gemini,13
gemini_228,bridge-river-cross,"The ancient stone bridge arched precariously over the roaring water. To cross the river, she had to time her steps between the spray. One slip would mean a long swim. She reached the other side, heart pounding against her ribs.",Story,gemini,40
gemini_228,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,How does the robot's neural architecture manage the metabolic-equivalent energy costs of high-level abstract reasoning compared to biological brains?,SCTT-ResearchQuestion,gemini,19
gemini_228,BRICK,Use it as a heavy-duty bookend to secure a collection of large hardcover novels.,AUT,gemini,14
gemini_228,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,"The warmer lake may be shallower and have a dark, basaltic bed that absorbs more thermal energy than the deeper lake.",SCTT-Hypothesis,gemini,21
gemini_228,PENCIL,Rub the graphite onto a sticking zipper to act as a dry lubricant.,AUT,gemini,13
gemini_228,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,Does the planet’s magnetosphere exhibit unique properties due to the different heavy element ratios found in its parent galaxy?,SCTT-ResearchQuestion,gemini,19
gemini_228,mirror-face-reflection,"She stared into the silvered glass of the antique mirror. A stranger's face stared back with wide, unblinking eyes. Her own reflection had vanished into the shadows. She touched the cold surface, feeling only a void.",Story,gemini,36
gemini_228,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,"Implement a dynamic, AI-controlled underground pod system for off-peak freight transport to clear surface roads.",Design,gemini,15
gemini_228,pen-paper-story,"He gripped the silver pen until his knuckles turned white. Blank paper waited like a silent, snowy field. A single line began the epic story of a lost kingdom. By dawn, the ink had woven a world of its own.",Story,gemini,40
gemini_228,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,"Install modular stair-tread covers that transform into a smooth, inclined lift system on demand.",Design,gemini,14
gemini_228,KNIFE,Use the flat side of the blade to crush garlic cloves or ginger for cooking.,AUT,gemini,15
gemini_228,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,"A dense, high-velocity cloud of interstellar dust is passing between Earth and the distant star field, obscuring visible light.",SCTT-Hypothesis,gemini,19
gemini_228,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,"Wearable haptic devices that provide gentle, patterned vibrations to prompt specific routines based on geolocation and time.",Design,gemini,17
gemini_229,pen-paper-story,"The silver pen danced across the yellowed paper.
Every stroke breathed life into a forgotten story.
Ink bled into fibers like secrets shared in whispers.
The blank page transformed into a window to another world.",Story,gemini,35
gemini_229,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,A wearable device that uses spatial audio to provide directional 'whispers' reminding the user of the location of their next task.,Design,gemini,21
gemini_229,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,One lake may have a significant inflow of geothermal groundwater that raises its temperature independently of surface solar heating.,SCTT-Hypothesis,gemini,19
gemini_229,PENCIL,"Use the wood shavings from a sharpened pencil as a natural, aromatic moth repellent in small drawers.",AUT,gemini,17
gemini_229,BRICK,"Carve a small channel into the top of a brick to use it as a weighted, industrial-style incense burner.",AUT,gemini,19
gemini_229,bridge-river-cross,"The ancient stone bridge spanned the rushing river.
Villagers gathered to cross the divide before the storm.
The water churned violently beneath their feet.
They reached the other side just as the first lightning strike illuminated the sky.",Story,gemini,38
gemini_229,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,Implement an AI-controlled system of 'dynamic tidal lanes' that shifts road direction based on real-time commute density.,Design,gemini,17
gemini_229,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,"A massive swarm of interstellar micrometeoroids is passing through our solar system, creating a temporary veil that blocks distant starlight.",SCTT-Hypothesis,gemini,20
gemini_229,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,"How does the robot's hardware architecture manage the transition between discrete logical processing and the continuous, fuzzy logic required for human-like intuition?",SCTT-ResearchQuestion,gemini,22
gemini_229,mirror-face-reflection,"She stood before the silvered mirror.
Her face appeared older than she remembered.
The reflection seemed to mimic her movements with a haunting delay.
She touched the cold glass and felt a strange disconnect from herself.",Story,gemini,36
gemini_229,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,"A motorized, treaded platform that fits over standard stairs to provide an on-demand, non-permanent ramp for wheelchair users.",Design,gemini,18
gemini_229,KNIFE,Use the flat side of a polished blade as an emergency signal mirror to attract the attention of rescue aircraft.,AUT,gemini,20
gemini_229,key-door-lock,"He fumbled with the rusted key in the rain.
It finally slid into the heavy door with a satisfying click.
The lock turned reluctantly after years of disuse.
He stepped inside and left the cold world behind.",Story,gemini,37
gemini_229,BUCKET,Use a sturdy bucket as a makeshift concrete mold to create perfectly uniform stepping stones for a garden path.,AUT,gemini,19
gemini_229,Develop as many design ideas as you can to increase the use of renewable energy sources.,Implement transparent solar harvesting coatings on all skyscraper windows to turn entire city skylines into active power plants.,Design,gemini,18
gemini_229,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,Does the planet's atmospheric composition show chemical signatures that would indicate a non-photosynthetic method of energy production?,SCTT-ResearchQuestion,gemini,17
gemini_230,KNIFE,Using the knife as a high-precision plumb bob by suspending it from a string to determine a perfect vertical line.,AUT,gemini,20
gemini_230,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,Move all city logistics and delivery services to an automated subterranean conveyor network.,Design,gemini,13
gemini_230,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,"A dense interstellar dust cloud is passing through the local quadrant, sequentially obscuring the light from distant stars.",SCTT-Hypothesis,gemini,18
gemini_230,pen-paper-story,"The old pen leaked across the paper. It began a story that nobody wanted to finish. The characters wept in blue ink. Eventually, the page was torn to pieces.",Story,gemini,29
gemini_230,key-door-lock,He turned the heavy brass key. The lock clicked with a satisfying thud. Behind the door lay a room full of mirrors. He finally saw his true self.,Story,gemini,28
gemini_230,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,An augmented reality app that projects virtual pathway lines on the floor to guide users toward their next task.,Design,gemini,19
gemini_230,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Install a magnetic propulsion rail alongside the handrail that provides a powered boost to a user's specialized belt.,Design,gemini,18
gemini_230,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,"The warmer lake is significantly shallower, meaning the same amount of solar energy heats a much smaller volume of water.",SCTT-Hypothesis,gemini,20
gemini_230,bridge-river-cross,The bridge hung precariously over the river. They needed to cross before the flood arrived. Each step was a gamble with the current. They reached the bank just in time.,Story,gemini,30
gemini_230,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,Does the robot’s architecture allow for the emergence of subjective experience or is it merely a high-fidelity simulation of thought?,SCTT-ResearchQuestion,gemini,20
gemini_230,mirror-face-reflection,She touched the cold mirror. The face in the reflection didn't have eyes. It reached out toward her own face. She pulled back just as the glass cracked.,Story,gemini,28
gemini_230,BRICK,"Soak the brick in scented oils and use it as a rustic, long-lasting porous diffuser for home fragrances.",AUT,gemini,18
gemini_230,PENCIL,Use the graphite to draw a conductive path on a piece of paper to bridge a gap in a low-voltage circuit.,AUT,gemini,21
gemini_230,Develop as many design ideas as you can to increase the use of renewable energy sources.,"Develop ""solar ivy"" made of flexible, thin-film photovoltaic cells that can be draped over existing urban architecture.",Design,gemini,17
gemini_230,BUCKET,Use the bucket as a low-cost acoustic amplifier by placing a smartphone inside to boost the sound.,AUT,gemini,17
gemini_230,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,Does the chemical composition of the planet’s atmosphere reflect the unique nucleosynthesis history of its host galaxy?,SCTT-ResearchQuestion,gemini,17
gemini_231,PENCIL,Use the graphite to lubricate a sticking zipper by rubbing it along the teeth.,AUT,gemini,14
gemini_231,KNIFE,Use the reflective blade as a signal mirror to attract rescue pilots in an emergency.,AUT,gemini,15
gemini_231,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,"Does the robot's learning algorithm utilize a synthetic form of ""sleep"" to consolidate data and prune redundant neural connections?",SCTT-ResearchQuestion,gemini,19
gemini_231,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,"A localized cloud of dense, microscopic space dust is drifting through our solar system, blocking light from specific stellar coordinates.",SCTT-Hypothesis,gemini,20
gemini_231,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,Smart jewelry that vibrates in specific patterns to remind the wearer of different scheduled activities.,Design,gemini,15
gemini_231,BUCKET,Use it as a primitive megaphone by speaking into the bottom to amplify your voice across a field.,AUT,gemini,18
gemini_231,mirror-face-reflection,She touched the cold glass of the mirror. A different face mimicked her hesitant gesture perfectly. The reflection seemed more real than the girl standing in the hall. She wondered which one of them was the ghost.,Story,gemini,37
gemini_231,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,Does the planet’s core contain heavy elements that are inconsistent with the nucleosynthesis models of our own galaxy?,SCTT-ResearchQuestion,gemini,18
gemini_231,bridge-river-cross,A narrow bridge spanned the violent river. He hesitated before the long cross to the other side. The wood groaned under the weight of his fear. One leap of faith was all it took.,Story,gemini,34
gemini_231,pen-paper-story,The silver pen moved rapidly over the crisp paper. A tragic story unfolded in loops of blue ink. Characters breathed and died within the margins. The writer finally set the instrument down.,Story,gemini,32
gemini_231,key-door-lock,The golden key felt heavy in her trembling hand. She inserted it into the lock and held her breath. The door groaned open to reveal a hidden library. The secrets of the ages were finally hers.,Story,gemini,36
gemini_231,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,"Implement a system of autonomous, subterranean freight tunnels to remove delivery trucks from surface streets.",Design,gemini,15
gemini_231,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,"Low-cost, modular stair-lift kits that can be easily clamped onto any standard residential banister.",Design,gemini,14
gemini_231,BRICK,"Grind it into a fine powder to create a natural, UV-resistant pigment for traditional terracotta-hued paints.",AUT,gemini,16
gemini_231,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,"The warmer lake likely has a much shallower average depth, allowing the same solar energy to heat a smaller volume of water more quickly.",SCTT-Hypothesis,gemini,24
gemini_231,Develop as many design ideas as you can to increase the use of renewable energy sources.,"Develop ""energy-harvesting"" tiles for public walkways that convert the kinetic energy of footsteps into electricity.",Design,gemini,15
gemini_232,PENCIL,Use the graphite core to draw a conductive path for emergency low-voltage electrical repairs.,AUT,gemini,14
gemini_232,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Motorized stair treads that can flatten into a ramp upon sensing the presence of a wheelchair.,Design,gemini,16
gemini_232,pen-paper-story,"The silver pen moved effortlessly across the thick paper. She realized the story was writing itself, independent of her hand. Every word felt like a memory she hadn't lived yet. By dawn, the desk was covered in ink and destiny.",Story,gemini,40
gemini_232,KNIFE,Use the polished blade as a survival signal mirror to reflect sunlight toward distant rescuers.,AUT,gemini,15
gemini_232,Develop as many design ideas as you can to increase the use of renewable energy sources.,Integrate piezoelectric crystals into high-traffic pedestrian walkways to harvest energy from human footsteps.,Design,gemini,13
gemini_232,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,"Does the robot's architecture allow for the emergence of 'qualia,' or subjective internal experiences, during its learning process?",SCTT-ResearchQuestion,gemini,18
gemini_232,bridge-river-cross,"The ancient bridge sagged under the weight of the winter snow. Below, the river roared with a ferocity that shook the stone pillars. He knew he had to cross before the ice gave way entirely. One step was all it took to change everything.",Story,gemini,44
gemini_232,BUCKET,Invert the bucket to create a resonant chamber for amplifying the sound of a smartphone.,AUT,gemini,15
gemini_232,BRICK,Use a porous brick as a slow-release aromatherapy diffuser by soaking it in essential oils,AUT,gemini,15
gemini_232,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,,SCTT-Hypothesis,gemini,0
gemini_232,mirror-face-reflection,,Story,gemini,0
gemini_232,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,,Design,gemini,0
gemini_232,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,,SCTT-ResearchQuestion,gemini,0
gemini_232,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,,Design,gemini,0
gemini_232,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,,SCTT-Hypothesis,gemini,0
gemini_232,key-door-lock,,Story,gemini,0
gemini_233,bridge-river-cross,"The bridge spanned the wide, rushing river. 
Elara hesitated before deciding she had to cross. 
With each step, the wood creaked under her weight. 
She reached the other side just as the sun set.",Story,gemini,34
gemini_233,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,"Incorporate modular stair treads that can transform into a smooth, inclined ramp via a synchronized hydraulic lift system.",Design,gemini,18
gemini_233,KNIFE,Use the spine of the blade as a makeshift metal file for smoothing out rough edges on soft wood.,AUT,gemini,19
gemini_233,key-door-lock,"The ancient key felt heavy and cold in his hand. 
He inserted it into the door and felt the mechanism give way. 
The lock snapped open with a metallic echo. 
Finally, the long-guarded secrets were his to discover.",Story,gemini,38
gemini_233,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,How does the planet's atmospheric chemical signature compare to the expected biosignatures of carbon-based life as we understand it?,SCTT-ResearchQuestion,gemini,19
gemini_233,pen-paper-story,"He gripped the pen until his knuckles turned white. 
Blank paper waited patiently for the first mark. 
Soon, a story of adventure flowed from his mind. 
By dawn, the ink was dry and the tale was told.",Story,gemini,37
gemini_233,Develop as many design ideas as you can to increase the use of renewable energy sources.,"Replace traditional road asphalt with modular, heavy-duty solar pavers capable of generating electricity and melting snow simultaneously.",Design,gemini,17
gemini_233,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,How does your neural architecture distinguish between sensory input and internally generated simulations during the learning process?,SCTT-ResearchQuestion,gemini,17
gemini_233,BUCKET,"Invert it and cut a small entrance to create a cheap, insulated shelter for stray cats during the winter.",AUT,gemini,19
gemini_233,BRICK,"Soak it in essential oils and use it as a heavy, porous diffuser for long-lasting room fragrance.",AUT,gemini,17
gemini_233,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,Install smart door handles that use haptic vibrations to remind users to check for specific items based on a digital calendar sync.,Design,gemini,22
gemini_233,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,The warmer lake likely has active geothermal vents on its bed that provide a constant internal heat source absent in the cooler lake.,SCTT-Hypothesis,gemini,23
gemini_233,mirror-face-reflection,"He stood before the mirror and wiped away the steam. 
His own face appeared, looking older than he remembered. 
Then, the reflection winked while he remained perfectly still. 
He backed away, but the image stayed at the glass.",Story,gemini,38
gemini_233,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,Implement a city-wide 'priority-flow' system where lanes autonomously reverse direction based on real-time heat maps of vehicle density.,Design,gemini,18
gemini_233,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,"Earth's solar system is currently transiting through a localized, dense patch of the Interstellar Medium that is scattering the incoming starlight.",SCTT-Hypothesis,gemini,21
gemini_233,PENCIL,Use the graphite to restore electrical conductivity in a remote control by rubbing it onto the worn-down button pads.,AUT,gemini,19
gemini_234,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,Does the local galactic magnetic field influence the planet’s core rotation and subsequent magnetospheric protection differently than in the Milky Way?,SCTT-ResearchQuestion,gemini,21
gemini_234,PENCIL,Rub the graphite onto a stuck zipper to act as a dry lubricant for smoother movement.,AUT,gemini,16
gemini_234,mirror-face-reflection,"Elara stared into the silvered glass. Her face seemed to ripple like water under a breeze. Suddenly, the reflection reached out a hand to touch her cheek. She realized the mirror was no longer showing her own world.",Story,gemini,38
gemini_234,bridge-river-cross,"The ancient bridge groaned under the weight of the traveler. Below, the river churned with white-capped fury. He knew he must cross before the storm broke completely. One final step brought him to the safety of the far bank.",Story,gemini,39
gemini_234,key-door-lock,"The heavy iron key felt cold in her trembling palm. She slid it into the rusty lock and turned it with a loud click. Behind the heavy door, a secret garden breathed with forgotten scents. She stepped inside and left the world behind.",Story,gemini,43
gemini_234,BUCKET,Flip the bucket over to use as a resonant percussion instrument for street performing.,AUT,gemini,14
gemini_234,KNIFE,Use the flat side of the metal blade as an emergency signaling mirror to reflect sunlight toward rescuers.,AUT,gemini,18
gemini_234,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,"Deploy a network of autonomous, overhead cable-car pods that operate independently of the ground-level street grid.",Design,gemini,16
gemini_234,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,The warmer lake likely sits atop a geothermal vent or has a much shallower basin that allows the entire volume to heat more rapidly.,SCTT-Hypothesis,gemini,24
gemini_234,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,"An approaching cloud of dense, non-luminous interstellar dust is passing between Earth and the distant stars.",SCTT-Hypothesis,gemini,16
gemini_234,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,"Can the robot develop genuine subjective experiences, or ""qualia,"" through the same associative learning processes found in biological brains?",SCTT-ResearchQuestion,gemini,19
gemini_234,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,"Develop an ""interactive home"" using haptic floor tiles that vibrate to guide users toward the location of their next scheduled task.",Design,gemini,21
gemini_234,Develop as many design ideas as you can to increase the use of renewable energy sources.,Mandate the installation of kinetic energy harvesters in high-traffic sidewalks and roads to generate electricity from everyday movement.,Design,gemini,18
gemini_234,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,"Design a wearable exoskeleton ""sleeve"" for the legs that provides a powered boost specifically triggered by the motion of climbing steps.",Design,gemini,21
gemini_234,pen-paper-story,"The ink from the pen bled into the yellowed paper. Every stroke built the foundation of a grand story. Characters breathed and worlds collided in the margin of the notebook. He finally put the cap on, satisfied with the life he had created.",Story,gemini,43
gemini_234,BRICK,Heat the brick in an oven and wrap it in a towel to serve as a long-lasting bed warmer.,AUT,gemini,19
gemini_235,PENCIL,Use the graphite core as a temporary conductive bridge to repair a cracked circuit board trace.,AUT,gemini,16
gemini_235,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,"Implement a network of modular, autonomous road lanes that physically shift their width and direction in real-time based on traffic density.",Design,gemini,21
gemini_235,pen-paper-story,"The old pen leaked blue ink across the desk. I pressed it to the yellowed paper with trembling hands. Every stroke breathed life into a forgotten story. Finally, the ink ran dry as the hero found his way home.",Story,gemini,39
gemini_235,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,One lake may have a darker benthic floor or a higher concentration of suspended particulates that more efficiently absorbs and retains solar thermal energy.,SCTT-Hypothesis,gemini,24
gemini_235,BRICK,"Grind the brick into a fine crimson powder to serve as a rustic, UV-resistant mineral pigment for artisanal paints.",AUT,gemini,19
gemini_235,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,"A localized, high-density cloud of non-reflective interstellar dust is drifting across our line of sight, sequentially occluding the distant starlight.",SCTT-Hypothesis,gemini,20
gemini_235,bridge-river-cross,"The ancient stone bridge groaned under the traveler's weight. Below, the river roared with the fury of a spring thaw. He knew he must cross before the sun dipped below the peaks. With one final leap, he reached the mossy bank.",Story,gemini,41
gemini_235,key-door-lock,The silver key felt cold against her palm. She inserted it into the rusted lock and turned. The heavy oak door creaked open to reveal a room full of light. Her long search had finally ended here.,Story,gemini,37
gemini_235,mirror-face-reflection,"She stared into the silvered mirror, barely recognizing the tired face looking back. The reflection seemed to blink a second late. Panic surged as she touched the cold glass. The woman on the other side didn't move at all.",Story,gemini,39
gemini_235,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,"How does the robot's cognitive architecture handle the ""frame problem"" when navigating open-ended, real-world environments compared to human biological neural networks?",SCTT-ResearchQuestion,gemini,21
gemini_235,BUCKET,Invert the bucket to serve as a portable acoustic resonance chamber for amplifying a smartphone’s internal speakers.,AUT,gemini,17
