_state,id,researcher_id,experiment_id,participant_id,trial_num,item_id,item,response,timelimit,word_count,task_type,time_per_trial,left_page,created_at
<django.db.models.base.ModelState object at 0x7f23d1b3ec20>,74962,rebeaty,7H4H7DwVobsViprPNEB4jm,677fb35eafd357a07e351a9f,59,img4,EMPTY RESPONSE,7H4H7DwVobsViprPNEB4jm_participant_677fb35eafd357a07e351a9f_img4.png,Time Limit Hit,907,Drawing Task,120,0,2026-01-08 16:42:50.494933+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3ecb0>,74963,rebeaty,7H4H7DwVobsViprPNEB4jm,682a1996cd2cfa1f1160cb71,12,dp-6,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Stair-mounted retractable seat that glides up/down,Submitted,8,Design Problems,120,2,2026-01-08 16:42:54.974627+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3ed40>,74964,rebeaty,7H4H7DwVobsViprPNEB4jm,682a1996cd2cfa1f1160cb71,13,dp-6,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Robotic stair-climbing walker,Submitted,4,Design Problems,120,3,2026-01-08 16:42:54.977825+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3edd0>,74965,rebeaty,7H4H7DwVobsViprPNEB4jm,682a1996cd2cfa1f1160cb71,14,dp-6,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Voice-activated micro-elevator for one person,Time Limit Hit,7,Design Problems,120,5,2026-01-08 16:42:54.980720+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3ee60>,74966,rebeaty,7H4H7DwVobsViprPNEB4jm,63d432e27555fb4b5785cfcd,109,img11,bell,7H4H7DwVobsViprPNEB4jm_participant_63d432e27555fb4b5785cfcd_img11.png,Time Limit Hit,575,Drawing Task,120,0,2026-01-08 16:42:58.715589+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3eef0>,74967,rebeaty,7H4H7DwVobsViprPNEB4jm,63d432e27555fb4b5785cfcd,110,img11,barn,7H4H7DwVobsViprPNEB4jm_participant_63d432e27555fb4b5785cfcd_img11.png,Time Limit Hit,606,Drawing Task,120,0,2026-01-08 16:42:58.724368+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3ef80>,74968,rebeaty,7H4H7DwVobsViprPNEB4jm,63d432e27555fb4b5785cfcd,111,img11,window,7H4H7DwVobsViprPNEB4jm_participant_63d432e27555fb4b5785cfcd_img11.png,Time Limit Hit,623,Drawing Task,120,0,2026-01-08 16:42:58.731761+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3f010>,74969,rebeaty,7H4H7DwVobsViprPNEB4jm,63d432e27555fb4b5785cfcd,112,img11,gift,7H4H7DwVobsViprPNEB4jm_participant_63d432e27555fb4b5785cfcd_img11.png,Time Limit Hit,800,Drawing Task,120,0,2026-01-08 16:42:58.738944+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3f0a0>,74970,rebeaty,7H4H7DwVobsViprPNEB4jm,63d432e27555fb4b5785cfcd,113,img11,doors,7H4H7DwVobsViprPNEB4jm_participant_63d432e27555fb4b5785cfcd_img11.png,Time Limit Hit,579,Drawing Task,120,0,2026-01-08 16:42:58.746248+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3f130>,74971,rebeaty,7H4H7DwVobsViprPNEB4jm,63d432e27555fb4b5785cfcd,114,img11,EMPTY RESPONSE,7H4H7DwVobsViprPNEB4jm_participant_63d432e27555fb4b5785cfcd_img11.png,Time Limit Hit,412,Drawing Task,120,0,2026-01-08 16:42:58.753377+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3f1c0>,74972,rebeaty,7H4H7DwVobsViprPNEB4jm,65c243c37e0d77ca70ee030e,51,dp-16,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,Have different work offices start and end different times,Submitted,9,Design Problems,120,0,2026-01-08 16:43:02.797279+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3f250>,74973,rebeaty,7H4H7DwVobsViprPNEB4jm,65c243c37e0d77ca70ee030e,52,dp-16,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,"More people work from home in these cities, and rely on walking or other ground transportation like scooters and bikes",Submitted,20,Design Problems,120,0,2026-01-08 16:43:02.800374+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3f2e0>,74974,rebeaty,7H4H7DwVobsViprPNEB4jm,65c243c37e0d77ca70ee030e,53,dp-16,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,"Instead of road traffic congestion, create a railway system that stops at all different places around the city, and whatever drop off location is within a 10 minute walking distance to any building to get there. It will be one of those fast trains at the airport",Submitted,47,Design Problems,120,0,2026-01-08 16:43:02.803324+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3f370>,74975,rebeaty,7H4H7DwVobsViprPNEB4jm,65c243c37e0d77ca70ee030e,54,dp-16,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,EMPTY RESPONSE,Time Limit Hit,2,Design Problems,120,0,2026-01-08 16:43:02.806237+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3f400>,74976,rebeaty,7H4H7DwVobsViprPNEB4jm,5e38397719e44f0244389781,51,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,How do they communicate?,Submitted,4,Scientific Creative Thinking Task,120,0,2026-01-08 16:43:05.551595+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3f490>,74977,rebeaty,7H4H7DwVobsViprPNEB4jm,5e38397719e44f0244389781,52,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,Is it a physical issue that prevents them from communicating verbally?,Submitted,11,Scientific Creative Thinking Task,120,0,2026-01-08 16:43:05.557880+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3f520>,74978,rebeaty,7H4H7DwVobsViprPNEB4jm,5e38397719e44f0244389781,53,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,Can they read?,Submitted,3,Scientific Creative Thinking Task,120,0,2026-01-08 16:43:05.562123+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3f5b0>,74979,rebeaty,7H4H7DwVobsViprPNEB4jm,5e38397719e44f0244389781,54,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,Can they make any sounds?,Submitted,5,Scientific Creative Thinking Task,120,0,2026-01-08 16:43:05.566232+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3f640>,74980,rebeaty,7H4H7DwVobsViprPNEB4jm,5e38397719e44f0244389781,55,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,How many people are there?,Submitted,5,Scientific Creative Thinking Task,120,0,2026-01-08 16:43:05.570633+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3f6d0>,74981,rebeaty,7H4H7DwVobsViprPNEB4jm,5e38397719e44f0244389781,56,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,Do they respond to our sounds?,Submitted,6,Scientific Creative Thinking Task,120,0,2026-01-08 16:43:05.574908+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3f760>,74982,rebeaty,7H4H7DwVobsViprPNEB4jm,5e38397719e44f0244389781,57,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,EMPTY RESPONSE,Time Limit Hit,2,Scientific Creative Thinking Task,120,0,2026-01-08 16:43:05.578654+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3f7f0>,74983,rebeaty,7H4H7DwVobsViprPNEB4jm,66d88375799e00b593a8655f,1,aut-10,PENCIL,paper weight,Submitted,2,Alternate Uses Task,120,0,2026-01-08 16:43:08.266167+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3f880>,74984,rebeaty,7H4H7DwVobsViprPNEB4jm,66d88375799e00b593a8655f,2,aut-10,PENCIL,cat toy,Submitted,2,Alternate Uses Task,120,0,2026-01-08 16:43:08.273135+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3f910>,74985,rebeaty,7H4H7DwVobsViprPNEB4jm,66d88375799e00b593a8655f,3,aut-10,PENCIL,hair tie,Submitted,2,Alternate Uses Task,120,0,2026-01-08 16:43:08.277921+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3f9a0>,74986,rebeaty,7H4H7DwVobsViprPNEB4jm,66d88375799e00b593a8655f,4,aut-10,PENCIL,bookmark,Submitted,1,Alternate Uses Task,120,0,2026-01-08 16:43:08.283482+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3fa30>,74987,rebeaty,7H4H7DwVobsViprPNEB4jm,66d88375799e00b593a8655f,5,aut-10,PENCIL,button pusher,Submitted,2,Alternate Uses Task,120,0,2026-01-08 16:43:08.287532+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3fac0>,74988,rebeaty,7H4H7DwVobsViprPNEB4jm,66d88375799e00b593a8655f,6,aut-10,PENCIL,spinner toy,Submitted,2,Alternate Uses Task,120,0,2026-01-08 16:43:08.292362+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3fb50>,74989,rebeaty,7H4H7DwVobsViprPNEB4jm,66d88375799e00b593a8655f,7,aut-10,PENCIL,pointer,Submitted,1,Alternate Uses Task,120,0,2026-01-08 16:43:08.296306+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3fbe0>,74990,rebeaty,7H4H7DwVobsViprPNEB4jm,66d88375799e00b593a8655f,8,aut-10,PENCIL,EMPTY RESPONSE,Time Limit Hit,2,Alternate Uses Task,120,0,2026-01-08 16:43:08.300952+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3fc70>,74991,rebeaty,7H4H7DwVobsViprPNEB4jm,662e66138060bf4a9db8c159,1,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,Do they understand Euclidean geometry? I could begin by drawing constructions of theorems using basic materials like sand. ,Submitted,18,Scientific Creative Thinking Task,120,0,2026-01-08 16:43:20.643216+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3fd00>,74992,rebeaty,7H4H7DwVobsViprPNEB4jm,662e66138060bf4a9db8c159,2,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,Do they understand Newtonian mechanics? I could use basic materials in the same way. ,Submitted,14,Scientific Creative Thinking Task,120,0,2026-01-08 16:43:20.648880+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3fd90>,74993,rebeaty,7H4H7DwVobsViprPNEB4jm,662e66138060bf4a9db8c159,3,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,EMPTY RESPONSE,Time Limit Hit,2,Scientific Creative Thinking Task,120,0,2026-01-08 16:43:20.653069+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3fe20>,74994,rebeaty,7H4H7DwVobsViprPNEB4jm,66439abe4359251777b0aebd,1,img4,Smiling person,7H4H7DwVobsViprPNEB4jm_participant_66439abe4359251777b0aebd_img4.png,Submitted,1170,Drawing Task,120,0,2026-01-08 16:43:27.696797+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3feb0>,74995,rebeaty,7H4H7DwVobsViprPNEB4jm,66439abe4359251777b0aebd,2,img4,Upside down ice cream cone,7H4H7DwVobsViprPNEB4jm_participant_66439abe4359251777b0aebd_img4.png,Submitted,1159,Drawing Task,120,0,2026-01-08 16:43:27.710284+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3ff40>,74996,rebeaty,7H4H7DwVobsViprPNEB4jm,66439abe4359251777b0aebd,3,img4,Someone in awe of the pyramids,7H4H7DwVobsViprPNEB4jm_participant_66439abe4359251777b0aebd_img4.png,Submitted,1169,Drawing Task,120,0,2026-01-08 16:43:27.719590+00:00
<django.db.models.base.ModelState object at 0x7f23d1b3ffd0>,74997,rebeaty,7H4H7DwVobsViprPNEB4jm,66439abe4359251777b0aebd,4,img4,EMPTY RESPONSE,7H4H7DwVobsViprPNEB4jm_participant_66439abe4359251777b0aebd_img4.png,Time Limit Hit,943,Drawing Task,120,0,2026-01-08 16:43:27.729190+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4c0a0>,74998,rebeaty,7H4H7DwVobsViprPNEB4jm,663274d555447e8270dde7d0,1,sctt-rq-2,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,Can humans live here?,Submitted,4,Scientific Creative Thinking Task,120,0,2026-01-08 16:43:30.034157+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4c130>,74999,rebeaty,7H4H7DwVobsViprPNEB4jm,663274d555447e8270dde7d0,2,sctt-rq-2,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,What is the temps?,Submitted,4,Scientific Creative Thinking Task,120,0,2026-01-08 16:43:30.039065+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4c1c0>,75000,rebeaty,7H4H7DwVobsViprPNEB4jm,663274d555447e8270dde7d0,3,sctt-rq-2,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,How is the climate?,Submitted,4,Scientific Creative Thinking Task,120,0,2026-01-08 16:43:30.043472+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4c250>,75001,rebeaty,7H4H7DwVobsViprPNEB4jm,663274d555447e8270dde7d0,4,sctt-rq-2,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,how far away is it from earth?,Submitted,7,Scientific Creative Thinking Task,120,0,2026-01-08 16:43:30.047734+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4c2e0>,75002,rebeaty,7H4H7DwVobsViprPNEB4jm,663274d555447e8270dde7d0,5,sctt-rq-2,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,could we make it like a new earth?,Submitted,8,Scientific Creative Thinking Task,120,0,2026-01-08 16:43:30.051518+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4c370>,75003,rebeaty,7H4H7DwVobsViprPNEB4jm,663274d555447e8270dde7d0,6,sctt-rq-2,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,how long has it been around?,Submitted,6,Scientific Creative Thinking Task,120,0,2026-01-08 16:43:30.055167+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4c400>,75004,rebeaty,7H4H7DwVobsViprPNEB4jm,663274d555447e8270dde7d0,7,sctt-rq-2,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,how long is a day?,Submitted,5,Scientific Creative Thinking Task,120,0,2026-01-08 16:43:30.059045+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4c490>,75005,rebeaty,7H4H7DwVobsViprPNEB4jm,663274d555447e8270dde7d0,8,sctt-rq-2,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,how is the weather?,Submitted,4,Scientific Creative Thinking Task,120,0,2026-01-08 16:43:30.062934+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4c520>,75006,rebeaty,7H4H7DwVobsViprPNEB4jm,663274d555447e8270dde7d0,9,sctt-rq-2,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,EMPTY RESPONSE,Time Limit Hit,2,Scientific Creative Thinking Task,120,0,2026-01-08 16:43:30.066861+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4c5b0>,75007,rebeaty,7H4H7DwVobsViprPNEB4jm,5e52a7cc53ecf12b883e1e1f,26,aut-10,PENCIL,Birthday gift for the minimalist who has nothing,Submitted,8,Alternate Uses Task,120,0,2026-01-08 16:43:33.135751+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4c640>,75008,rebeaty,7H4H7DwVobsViprPNEB4jm,5e52a7cc53ecf12b883e1e1f,27,aut-10,PENCIL,Chew toy for an annoying dog,Submitted,6,Alternate Uses Task,120,0,2026-01-08 16:43:33.141603+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4c6d0>,75009,rebeaty,7H4H7DwVobsViprPNEB4jm,5e52a7cc53ecf12b883e1e1f,28,aut-10,PENCIL,Nose ring grunge Resurgence,Submitted,4,Alternate Uses Task,120,0,2026-01-08 16:43:33.146359+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4c760>,75010,rebeaty,7H4H7DwVobsViprPNEB4jm,5e52a7cc53ecf12b883e1e1f,29,aut-10,PENCIL,EMPTY RESPONSE,Time Limit Hit,2,Alternate Uses Task,120,0,2026-01-08 16:43:33.150856+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4c7f0>,75011,rebeaty,7H4H7DwVobsViprPNEB4jm,663a422b52cb5c270f98f3ff,72,dp-8,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,Have an ear piece design to help remind basic task. Like set it up in your ear and then let your caregiver design a basic task to follow every day with voice command.,Submitted,33,Design Problems,120,0,2026-01-08 16:43:57.413171+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4c880>,75012,rebeaty,7H4H7DwVobsViprPNEB4jm,663a422b52cb5c270f98f3ff,73,dp-8,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,Have a wrist band that gives a slight buzz in the person's hand to look at it to remind them what to do next.,Submitted,25,Design Problems,120,0,2026-01-08 16:43:57.416263+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4c910>,75013,rebeaty,7H4H7DwVobsViprPNEB4jm,663a422b52cb5c270f98f3ff,74,dp-8,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,EMPTY RESPONSE,Time Limit Hit,2,Design Problems,120,0,2026-01-08 16:43:57.419191+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4c9a0>,75014,rebeaty,7H4H7DwVobsViprPNEB4jm,60b542b8fbb1a6a2678f5054,55,img7,a bulb,7H4H7DwVobsViprPNEB4jm_participant_60b542b8fbb1a6a2678f5054_img7.png,Time Limit Hit,824,Drawing Task,120,0,2026-01-08 16:44:22.647818+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4ca30>,75015,rebeaty,7H4H7DwVobsViprPNEB4jm,60b542b8fbb1a6a2678f5054,56,img7,a scary mask,7H4H7DwVobsViprPNEB4jm_participant_60b542b8fbb1a6a2678f5054_img7.png,Time Limit Hit,854,Drawing Task,120,0,2026-01-08 16:44:22.656204+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4cac0>,75016,rebeaty,7H4H7DwVobsViprPNEB4jm,60b542b8fbb1a6a2678f5054,57,img7,EMPTY RESPONSE,7H4H7DwVobsViprPNEB4jm_participant_60b542b8fbb1a6a2678f5054_img7.png,Time Limit Hit,772,Drawing Task,120,0,2026-01-08 16:44:22.663200+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4cb50>,75017,rebeaty,7H4H7DwVobsViprPNEB4jm,6544ff9e0fb2eaaf83e2de5c,2,img9,person,7H4H7DwVobsViprPNEB4jm_participant_6544ff9e0fb2eaaf83e2de5c_img9.png,Time Limit Hit,834,Drawing Task,120,0,2026-01-08 16:44:39.710545+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4cbe0>,75018,rebeaty,7H4H7DwVobsViprPNEB4jm,6544ff9e0fb2eaaf83e2de5c,3,img9,EMPTY RESPONSE,7H4H7DwVobsViprPNEB4jm_participant_6544ff9e0fb2eaaf83e2de5c_img9.png,Time Limit Hit,606,Drawing Task,120,0,2026-01-08 16:44:39.719840+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4cc70>,75019,rebeaty,7H4H7DwVobsViprPNEB4jm,5f3ae136d5f38f7a5f3f6295,6,sctt-hg-5,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,Might be clouds you can't see,Submitted,7,Scientific Creative Thinking Task,120,0,2026-01-08 16:44:43.181279+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4cd00>,75020,rebeaty,7H4H7DwVobsViprPNEB4jm,5f3ae136d5f38f7a5f3f6295,7,sctt-hg-5,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,Might not have been stars in the first place could have mistaken for a plane that disappears from eyeline,Submitted,19,Scientific Creative Thinking Task,120,0,2026-01-08 16:44:43.187611+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4cd90>,75021,rebeaty,7H4H7DwVobsViprPNEB4jm,5f3ae136d5f38f7a5f3f6295,8,sctt-hg-5,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,Might be a shooting star,Submitted,5,Scientific Creative Thinking Task,120,0,2026-01-08 16:44:43.192320+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4ce20>,75022,rebeaty,7H4H7DwVobsViprPNEB4jm,5f3ae136d5f38f7a5f3f6295,9,sctt-hg-5,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,Might be a reflection of light from earth so when more and more houses turn off lights for the night there is less reflection,Submitted,24,Scientific Creative Thinking Task,120,0,2026-01-08 16:44:43.196390+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4ceb0>,75023,rebeaty,7H4H7DwVobsViprPNEB4jm,5f3ae136d5f38f7a5f3f6295,10,sctt-hg-5,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,Might be getting foggy,Submitted,4,Scientific Creative Thinking Task,120,0,2026-01-08 16:44:43.200736+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4cf40>,75024,rebeaty,7H4H7DwVobsViprPNEB4jm,5f3ae136d5f38f7a5f3f6295,11,sctt-hg-5,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,Could be planets and they are spinning further from earth,Submitted,10,Scientific Creative Thinking Task,120,0,2026-01-08 16:44:43.204853+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4cfd0>,75025,rebeaty,7H4H7DwVobsViprPNEB4jm,5f3ae136d5f38f7a5f3f6295,12,sctt-hg-5,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,EMPTY RESPONSE,Time Limit Hit,2,Scientific Creative Thinking Task,120,0,2026-01-08 16:44:43.209237+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4d060>,75026,rebeaty,7H4H7DwVobsViprPNEB4jm,6266a4e5846e1e41812a0432,10,dp-10,Develop as many design ideas as you can to improve access to clean water in remote areas.,improve drainage systems,Submitted,3,Design Problems,120,0,2026-01-08 16:44:44.286192+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4d0f0>,75027,rebeaty,7H4H7DwVobsViprPNEB4jm,6266a4e5846e1e41812a0432,11,dp-10,Develop as many design ideas as you can to improve access to clean water in remote areas.,build channels for the water to travel through,Submitted,8,Design Problems,120,0,2026-01-08 16:44:44.289458+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4d180>,75028,rebeaty,7H4H7DwVobsViprPNEB4jm,6266a4e5846e1e41812a0432,12,dp-10,Develop as many design ideas as you can to improve access to clean water in remote areas.,improve transport,Submitted,2,Design Problems,120,0,2026-01-08 16:44:44.292561+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4d210>,75029,rebeaty,7H4H7DwVobsViprPNEB4jm,6266a4e5846e1e41812a0432,13,dp-10,Develop as many design ideas as you can to improve access to clean water in remote areas.,build more water towers in hard to reach places,Submitted,9,Design Problems,120,0,2026-01-08 16:44:44.295735+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4d2a0>,75030,rebeaty,7H4H7DwVobsViprPNEB4jm,6266a4e5846e1e41812a0432,14,dp-10,Develop as many design ideas as you can to improve access to clean water in remote areas.,build water storage systems to keep water ,Submitted,7,Design Problems,120,0,2026-01-08 16:44:44.298715+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4d330>,75031,rebeaty,7H4H7DwVobsViprPNEB4jm,6266a4e5846e1e41812a0432,15,dp-10,Develop as many design ideas as you can to improve access to clean water in remote areas.,build man made resovoirs,Submitted,4,Design Problems,120,0,2026-01-08 16:44:44.301691+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4d3c0>,75032,rebeaty,7H4H7DwVobsViprPNEB4jm,6266a4e5846e1e41812a0432,16,dp-10,Develop as many design ideas as you can to improve access to clean water in remote areas.,EMPTY RESPONSE,Time Limit Hit,2,Design Problems,120,0,2026-01-08 16:44:44.304678+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4d450>,75033,rebeaty,7H4H7DwVobsViprPNEB4jm,5d558ebe886e3f0020e90fce,61,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,How long have have they been there?,Submitted,7,Scientific Creative Thinking Task,120,0,2026-01-08 16:44:51.117393+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4d4e0>,75034,rebeaty,7H4H7DwVobsViprPNEB4jm,5d558ebe886e3f0020e90fce,62,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,How do they communicate?,Submitted,4,Scientific Creative Thinking Task,120,0,2026-01-08 16:44:51.123927+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4d570>,75035,rebeaty,7H4H7DwVobsViprPNEB4jm,5d558ebe886e3f0020e90fce,63,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,How have they survived?,Submitted,4,Scientific Creative Thinking Task,120,0,2026-01-08 16:44:51.128136+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4d600>,75036,rebeaty,7H4H7DwVobsViprPNEB4jm,5d558ebe886e3f0020e90fce,64,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,Where do they live on the island?,Submitted,7,Scientific Creative Thinking Task,120,0,2026-01-08 16:44:51.132162+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4d690>,75037,rebeaty,7H4H7DwVobsViprPNEB4jm,5d558ebe886e3f0020e90fce,65,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,EMPTY RESPONSE,Time Limit Hit,2,Scientific Creative Thinking Task,120,0,2026-01-08 16:44:51.136327+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4d720>,75038,rebeaty,7H4H7DwVobsViprPNEB4jm,574aff1b5bef980007af2745,10,aut-10,PENCIL,page marker,Submitted,2,Alternate Uses Task,120,0,2026-01-08 16:44:53.499562+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4d7b0>,75039,rebeaty,7H4H7DwVobsViprPNEB4jm,574aff1b5bef980007af2745,11,aut-10,PENCIL,hair accessory,Submitted,2,Alternate Uses Task,120,0,2026-01-08 16:44:53.505916+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4d840>,75040,rebeaty,7H4H7DwVobsViprPNEB4jm,574aff1b5bef980007af2745,12,aut-10,PENCIL,pendulum,Submitted,1,Alternate Uses Task,120,0,2026-01-08 16:44:53.510062+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4d8d0>,75041,rebeaty,7H4H7DwVobsViprPNEB4jm,574aff1b5bef980007af2745,13,aut-10,PENCIL,ruler,Submitted,1,Alternate Uses Task,120,0,2026-01-08 16:44:53.514811+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4d960>,75042,rebeaty,7H4H7DwVobsViprPNEB4jm,574aff1b5bef980007af2745,14,aut-10,PENCIL,splint,Submitted,1,Alternate Uses Task,120,0,2026-01-08 16:44:53.519105+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4d9f0>,75043,rebeaty,7H4H7DwVobsViprPNEB4jm,574aff1b5bef980007af2745,15,aut-10,PENCIL,fire wood,Submitted,2,Alternate Uses Task,120,0,2026-01-08 16:44:53.522828+00:00
<django.db.models.base.ModelState object at 0x7f23d1b4da80>,75044,rebeaty,7H4H7DwVobsViprPNEB4jm,574aff1b5bef980007af2745,16,aut-10,PENCIL,rewind a tape,Submitted,3,Alternate Uses Task,120,0,2026-01-08 16:44:53.526552+00:00
